2017-09-15 11:26:06 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 11:48:40 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 11:51:55 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 11:52:46 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 11:52:50 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 11:53:01 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 11:53:11 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 11:53:21 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 11:58:33 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 11:58:56 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 11:59:06 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 11:59:10 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 11:59:14 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:04:28 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:04:35 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:04:54 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:06:02 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:06:31 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:06:51 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:07:11 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:09:04 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:09:31 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:09:52 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:09:54 INFO  Search_an_item:72 - Failed as Actual Result 1-48 of 836 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:09:54 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:09:56 INFO  Search_an_item:72 - Failed as Actual Result 1-24 of 94 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:09:57 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:09:58 INFO  Search_an_item:72 - Failed as Actual Result 1-16 of 2,15,973 results for "water bottles" with Search Item Water Bottels
2017-09-15 12:13:18 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:13:46 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:14:07 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:14:08 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 1,186 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:14:09 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:14:12 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 94 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:14:13 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:14:15 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of 2,15,970 results for "water bottles" with Search Item Water Bottels
2017-09-15 12:16:37 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:17:04 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:17:25 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:17:27 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 839 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:17:28 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:17:30 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 104 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:17:30 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:17:32 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of over 2,00,000 results for "water bottles" with Search Item Water Bottels
2017-09-15 12:21:05 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:21:22 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:21:32 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:21:35 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of over 1,000 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:21:35 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:21:36 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 94 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:21:37 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:21:39 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of over 2,00,000 results for "water bottles" with Search Item Water Bottels
2017-09-15 12:21:54 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:22:12 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:22:23 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:22:25 INFO  Search_an_item:72 - Failed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:22:26 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:22:27 INFO  Search_an_item:72 - Failed as Actual Result results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:22:28 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:22:29 INFO  Search_an_item:72 - Failed as Actual Result results for "water bottles" with Search Item Water Bottels
2017-09-15 12:23:06 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:23:23 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:23:34 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:23:35 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 1,186 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:23:36 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:23:38 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 94 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:23:39 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:23:40 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of 2,16,020 results for "water bottles" with Search Item Water Bottels
2017-09-15 12:25:14 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 12:25:20 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 12:25:21 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 12:25:22 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 12:25:23 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 12:25:24 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 836 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 12:25:25 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 12:25:27 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 94 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 12:25:28 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 12:25:29 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of over 2,00,000 results for "water bottles" with Search Item Water Bottels
2017-09-15 13:42:16 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 13:42:33 INFO  searchParticularItem:38 - Passed as Actual Result 1-48 of 836 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:03:03 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:03:27 INFO  searchParticularItem:38 - Passed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:03:28 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 14:03:43 INFO  searchParticularItem:38 - Passed as Actual Result results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 14:21:08 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:21:30 INFO  searchParticularItem:38 - Passed as Actual Result 1-48 of over 1,000 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:21:31 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 14:21:44 INFO  searchParticularItem:38 - Passed as Actual Result 1-24 of over 2,000 results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 14:25:58 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:26:20 INFO  searchParticularItem:38 - Passed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:26:20 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 14:26:35 INFO  searchParticularItem:38 - Passed as Actual Result results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 14:29:24 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 14:29:31 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 14:29:32 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 14:29:33 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 14:29:33 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:29:34 INFO  Search_an_item:72 - Failed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:29:34 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 14:29:35 INFO  Search_an_item:72 - Failed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item JBL Speakers
2017-09-15 14:29:36 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 14:29:38 INFO  Search_an_item:72 - Failed as Actual Result results for "water bottles" with Search Item Water Bottels
2017-09-15 14:29:38 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:29:54 INFO  searchParticularItem:38 - Passed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:29:54 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 14:30:07 INFO  searchParticularItem:38 - Passed as Actual Result results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 14:33:50 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 14:33:56 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 14:33:57 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 14:33:58 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 14:33:58 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:33:59 INFO  Search_an_item:72 - Failed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:34:00 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 14:34:01 INFO  Search_an_item:72 - Failed as Actual Result results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 14:34:01 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 14:34:03 INFO  Search_an_item:72 - Failed as Actual Result results for "water bottles" with Search Item Water Bottels
2017-09-15 14:35:48 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 14:35:54 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 14:35:55 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 14:35:56 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 14:35:56 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:35:57 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 839 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:35:57 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 14:35:58 INFO  Search_an_item:72 - Failed as Actual Result 1-48 of 839 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item JBL Speakers
2017-09-15 14:35:58 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 14:35:59 INFO  Search_an_item:72 - Failed as Actual Result 1-24 of 106 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item Water Bottels
2017-09-15 14:37:48 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:38:09 INFO  searchParticularItem:38 - Passed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:38:09 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 14:38:21 INFO  searchParticularItem:38 - Passed as Actual Result results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 14:40:50 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 14:40:57 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 14:40:57 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 14:40:58 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 14:40:59 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:41:00 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of over 1,000 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:41:00 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 14:41:02 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 105 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 14:41:03 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 14:41:04 INFO  Search_an_item:72 - Failed as Actual Result 1-16 of over 2,00,000 results for "water bottles" with Search Item Water Bottels
2017-09-15 14:43:02 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 14:43:08 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 14:43:09 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 14:43:10 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 14:43:10 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:43:11 INFO  Search_an_item:66 - Passed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:43:12 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 14:43:14 INFO  Search_an_item:66 - Passed as Actual Result results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 14:43:14 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 14:43:15 INFO  Search_an_item:66 - Passed as Actual Result results for "water bottles" with Search Item Water Bottels
2017-09-15 14:43:16 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 14:43:30 INFO  searchParticularItem:38 - Passed as Actual Result results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 14:43:30 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 14:43:42 INFO  searchParticularItem:38 - Passed as Actual Result results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 15:10:28 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 15:10:35 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 15:10:35 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 15:10:37 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 15:10:37 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 15:10:38 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 837 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 15:10:39 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 15:10:41 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 96 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 15:10:41 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 15:10:43 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of 2,16,115 results for "water bottles" with Search Item Water Bottels
2017-09-15 15:10:44 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 15:10:57 INFO  searchParticularItem:38 - Passed as Actual Result 1-48 of 837 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 15:10:57 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 15:11:28 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 15:11:35 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 15:11:36 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 15:11:37 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 15:11:37 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 15:11:38 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of 840 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 15:11:39 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 15:11:40 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 105 results for Electronics : Home Audio : Speakers :
"JBL Speakers"  with Search Item JBL Speakers
2017-09-15 15:11:41 INFO  Search_an_item:57 - Executing the test case GB_04 With Order 1.0 For search Item Water Bottels
2017-09-15 15:11:42 INFO  Search_an_item:66 - Passed as Actual Result 1-16 of over 2,00,000 results for "water bottles" with Search Item Water Bottels
2017-09-15 15:11:43 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 1.0 For search Item Reebok Shoes
2017-09-15 15:11:55 INFO  searchParticularItem:27 - Executing the test case GB_01 With Order 2.0 For search Item laptops
2017-09-15 15:12:08 INFO  searchParticularItem:38 - Passed as Actual Result 1-24 of over 2,000 results for Computers & Accessories : Laptops :
"laptops"  with Search Item laptops
2017-09-15 15:13:02 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 1.0 For search Item ######
2017-09-15 15:13:08 INFO  Search_an_item:36 - Passed as Actual Result Your search "######" did not match any products. with Search Item ######
2017-09-15 15:13:08 INFO  Search_an_item:27 - Executing the test case GB_01 With Order 2.0 For search Item @@@@@
2017-09-15 15:13:09 INFO  Search_an_item:36 - Passed as Actual Result Your search "@@@@@" did not match any products. with Search Item @@@@@
2017-09-15 15:13:09 INFO  Search_an_item:57 - Executing the test case GB_02 With Order 1.0 For search Item Reebok Shoes
2017-09-15 15:13:11 INFO  Search_an_item:66 - Passed as Actual Result 1-48 of over 1,000 results for Shoes & Handbags : Shoes : Men's Shoes : Sport Shoes :
"Reebok Shoes"  with Search Item Reebok Shoes
2017-09-15 15:13:12 INFO  Search_an_item:57 - Executing the test case GB_03 With Order 1.0 For search Item JBL Speakers
2017-09-15 15:13:13 INFO  Search_an_item:66 - Passed as Actual Result 1-24 of 104 results for Electronics : Home Audio : Speakers :
